partNumber , punctuatedPartNumber , partStatusDescription , partDescription , unitOfMeasure , brandName , supplierNumber , specialInstructions , baseDealerPrice , yourDealerPrice , baseRetailPrice , originalRetailPrice , partImage , productId , productName , productImage , bullet1 , bullet2 , bullet3 , bullet4 , bullet5 , bullet6 , bullet7 , bullet8 , bullet9 , bullet10 , bullet11 , bullet12 , bullet13 , bullet14 , bullet15 , bullet16 , bullet17 , bullet18 , bullet19 , bullet20 , bullet21 , bullet22 , bullet23 , bullet24
10111998 , 1011-1998 , STANDARD , Air Filter KLX140/L , Each , K & N , KA-1408 ,  , 54.1 , 54.1 , 82.95 , 82.95 , http://asset.lemansnet.com/z/L0YvMC8yL0YwMjM2ODI3LUIwREUtNDNEOC1CNUY5LTY1NDBFQkExODFCRQ== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113514 , 1011-3514 , STANDARD , Air Filter Yamaha TTR230 , Each , K & N , YA-2305 ,  , 44.3 , 44.3 , 67.95 , 67.95 , http://asset.lemansnet.com/z/LzkvOC8zLzk4Mzc4NDMwLTRDOTQtNDhDRS1BNTgzLUQ4NTU1NzQzMDNDQw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
HA1191 , HA-1191 , STANDARD , Air Filter Honda ST1100 , Each , K & N , HA-1191 ,  , 71.9 , 71.9 , 109.95 , 109.95 , http://asset.lemansnet.com/z/L0IvOC9GL0I4RjBFM0QzLTA1OTYtNDgxNC1CMDk3LUFDN0M3NEE4NEQ4Mg== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
HA1302 , HA-1302 , STANDARD , Air Filter Honda ST1300 , Each , K & N , HA-1302 ,  , 63.4 , 63.4 , 96.95 , 96.95 , http://asset.lemansnet.com/z/LzAvMy9FLzAzRTk0NjQzLUMxQ0MtNDAzNi1BOTQzLTQ4NzY1OTY4N0YzNg== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
HA1326 , HA-1326 , STANDARD , Air Filter VT750C , Each , K & N , HA-1326 ,  , 52.1 , 52.1 , 79.95 , 79.95 , http://asset.lemansnet.com/z/LzQvQy81LzRDNTM4QjE4LTFFNzYtNEY1NC04MDExLUExREFCRUUxMTI2OA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
HA3010 , HA-3010 , STANDARD , Air Filter VF500C , Each , K & N , HA-3010 ,  , 49 , 49 , 74.95 , 74.95 , http://asset.lemansnet.com/z/LzUvMi9GLzUyRjgxMDMzLTA2MDgtNDA0RS1CRjJCLUU4QkFCQjdFQUI2MA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
HA7580 , HA-7580 , STANDARD , Air Filter CB650 , Each , K & N , HA-7580 ,  , 50.7 , 50.7 , 77.95 , 77.95 , http://asset.lemansnet.com/z/L0QvQy85L0RDOTUzRkM2LTFEMzUtNDJGRi1COEJFLTk5MTIwOENFMzBERA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
KA2288 , KA-2288 , STANDARD , Air Filter KLF220/300 , Each , K & N , KA-2288 ,  , 51.1 , 51.1 , 77.95 , 77.95 , http://asset.lemansnet.com/z/LzEvMC8zLzEwM0Y3MDNBLTMyRUMtNEU4My1BMjI1LTY3RjM4Qzg4RDU3QQ== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
KA4093 , KA-4093 , STANDARD , Air Filter KLF300/400 , Each , K & N , KA-4093 ,  , 47.9 , 47.9 , 72.95 , 72.95 , http://asset.lemansnet.com/z/LzYvMy9BLzYzQTQ0QTI4LUMwQzAtNEQ2Qi1CNTJCLTM5OTFEQjk0RjFDNA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
KA6589 , KA-6589 , STANDARD , Air Filter KLR650 , Each , K & N , KA-6589 ,  , 47.4 , 47.4 , 71.95 , 71.95 , http://asset.lemansnet.com/z/L0IvRi8xL0JGMTQ3NDg4LTExQTQtNDMxMi05RDA2LUE1Rjk4QzdBMEM2OA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
KA8088 , KA-8088 , STANDARD , Air Filter KX-80 , Each , K & N , KA-8088 ,  , 44.8 , 44.8 , 67.95 , 67.95 , http://asset.lemansnet.com/z/L0QvRS8yL0RFMjI3MDNDLTY0Q0YtNEFCRC04MjI2LTBFMzRCRkIxOTI5RQ== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
KA8095 , KA-8095 , STANDARD , Air Filter VN800 , Each , K & N , KA-8095 ,  , 50.1 , 50.1 , 76.95 , 76.95 , http://asset.lemansnet.com/z/L0UvRC9CL0VEQjE1MDJBLTY4N0EtNDUzQS04MTBFLTE3RkFCODEwMTE5Qg== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
PL1001 , PL-1001 , STANDARD , Air Filter Polaris Sportsman , Each , K & N , PL-1001 ,  , 51.1 , 51.1 , 77.95 , 77.95 , http://asset.lemansnet.com/z/L0YvNS82L0Y1NkY4RDQzLUEwODAtNDc5RS1BNDMzLUZBMDJFMjdFMDc1Rg== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
PL1004 , PL-1004 , STANDARD , Air Filter Polaris  Xplorer 250/400 , Each , K & N , PL-1004 ,  , 43.1 , 43.1 , 65.95 , 65.95 , http://asset.lemansnet.com/z/LzQvNC8zLzQ0Mzc4Njg0LUIzQzEtNDU4NS04QjIzLUI1OTYzM0NFQTA2QQ== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
PL1598 , PL-1598 , STANDARD , Air Filter 98-99 V92C , Each , K & N , PL-1598 ,  , 63.5 , 63.5 , 96.95 , 96.95 , http://asset.lemansnet.com/z/LzUvQS9GLzVBRjdFNTI1LTM5MzItNENGMy1BMDkwLTFCN0FEOTA5RkI3OA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
SU120 , SU-120 , STANDARD , Air Filter Suzuki GS , Each , K & N , SU-1200 ,  , 51.6 , 51.6 , 78.95 , 78.95 , http://asset.lemansnet.com/z/LzgvRS9ELzhFRDkyNTM3LUVEMTUtNEMyOS04ODFBLTFBREUxMDE2RjBCQw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
SU3590 , SU-3590 , STANDARD , Air Filter DR250/350 , Each , K & N , SU-3590 ,  , 57.6 , 57.6 , 87.95 , 87.95 , http://asset.lemansnet.com/z/LzUvMi82LzUyNjcwQTEzLTg0RDMtNDY3OC1CQTEwLTY5Rjg3MENCMDExQg== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
SU4000 , SU-4000 , STANDARD , Air Filter DRZ400 (S&R) , Each , K & N , SU-4000 ,  , 48.5 , 48.5 , 73.95 , 73.95 , http://asset.lemansnet.com/z/LzIvRi9CLzJGQjM4N0E0LTA0NkItNDVCNy05REEzLTFCODI0ODIxMDVEOA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
SU5002 , SU-5002 , STANDARD , Air Filter Eiger 400/Vinson , Each , K & N , SU-5002 ,  , 65.2 , 65.2 , 99.95 , 99.95 , http://asset.lemansnet.com/z/L0MvMi83L0MyNzNEMjg0LTVDRkUtNDFGQy1BRUQzLTQyRUREQTdEOTU2Mw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
TB10 , TB-10 , STANDARD , Air Filter Triumph , Each , K & N , TB-0100 ,  , 40.3 , 40.3 , 60.95 , 60.95 , http://asset.lemansnet.com/z/LzcvQi9GLzdCRkVBMDE2LTkyNkMtNEJBOS1CQkE4LUU3NUU4NDRFRUUyOA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA0076 , YA-0076 , STANDARD , Air Filter V-MAX , Each , K & N , YA-1285 ,  , 58.5 , 58.5 , 88.95 , 88.95 , http://asset.lemansnet.com/z/L0QvNS9CL0Q1QjVBNDAwLTQ5NDktNEYwMS1CQUNGLTgyMkM4OTUyODJEQw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA1078 , YA-1078 , STANDARD , Air Filter DT125/175 , Each , K & N , YA-1078 ,  , 46.3 , 46.3 , 70.95 , 70.95 , http://asset.lemansnet.com/z/LzUvNi8xLzU2MTBGOTM2LUYxOTctNEExMC1CMDIzLUExOEVBRkVGQUJFNQ== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA1201 , YA-1201 , STANDARD , Air Filter Yamaha TT-R 125 , Each , K & N , YA-1201 ,  , 50.3 , 50.3 , 76.95 , 76.95 , http://asset.lemansnet.com/z/LzcvMS9GLzcxRkVCODlDLUEyQTAtNDQ5RS04QzdFLTNDQzhEQzk0NzQ2Nw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA130 , YA-130 , STANDARD , Air Filter XS750 , Each , K & N , YA-1300 ,  , 52.1 , 52.1 , 79.95 , 79.95 , http://asset.lemansnet.com/z/L0MvNS9CL0M1QjUzQTVDLTI4MDYtNDE0NS05NkFGLUNDNEU0NzJCMDI1Qw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA2088 , YA-2088 , STANDARD , Air Filter Blaster , Each , K & N , YA-2088 ,  , 50.9 , 50.9 , 77.95 , 77.95 , http://asset.lemansnet.com/z/LzcvNS9DLzc1QzlCMTRCLUFDMDctNDEzQy05ODM3LURGRDRBQkVENTUxMA== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA2597 , YA-2597 , STANDARD , Air Filter Yahmaha Miscellaneous , Each , K & N , YA-2597 ,  , 44.7 , 44.7 , 67.95 , 67.95 , http://asset.lemansnet.com/z/LzYvRi8zLzZGM0JFOEQwLUYzODAtNDlBQi04N0FGLTRGOTNBNjBFOTc5Mg== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
YA6089 , YA-6089 , STANDARD , Air Filter FZR600 , Each , K & N , YA-6089 ,  , 54.8 , 54.8 , 83.95 , 83.95 , http://asset.lemansnet.com/z/LzIvQS9GLzJBRjkwNEE4LTYwMkQtNEFFNC04ODExLUY1RTE4RDlCQTcwNw== , 1740278879 , High Flow Air Filter , http://asset.lemansnet.com/z/L0EvRC84L0FEODI3QkE3LTE2QTAtNDQyOC04NzIxLUE0MUQ4MjQ0RTdFQw== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110799 , 1011-0799 , STANDARD , Air Filter CRF150/230F , Each , K & N , HA-1503 ,  , 41.4 , 41.4 , 62.95 , 62.95 , http://asset.lemansnet.com/z/LzkvRS9GLzlFRjMyNjBFLTU3MEMtNDc0Ny1BMUNELUQzMDIzOTEwMTEwQg== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110891 , 1011-0891 , STANDARD , Air Filter BMW K1200R/S , Each , K & N , BM-1205 ,  , 62.4 , 62.4 , 95.95 , 95.95 , http://asset.lemansnet.com/z/L0MvMi9EL0MyREI0QTdGLTU5RjItNDEzNS05MTUwLUJFNDA5QjUyODU3NA== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10111038 , 1011-1038 , STANDARD , Air Filter LTR450 , Each , K & N , SU-4506 ,  , 62.4 , 62.4 , 94.95 , 94.95 , http://asset.lemansnet.com/z/LzAvMC8yLzAwMkVGRUE0LTRBMkUtNDEwNi04ODlDLTA2Mzg4M0VERTY2Nw== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10111119 , 1011-1119 , STANDARD , Air Filter M109R , Each , K & N , SU-1806 ,  , 83.6 , 83.6 , 127.95 , 127.95 , http://asset.lemansnet.com/z/L0IvMS82L0IxNkUxQzE0LUI0OTQtNDY2Qi1BMzc4LUUxNUVGQjU5MTNERQ== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10111280 , 1011-1280 , STANDARD , Air Filter Triumph 675 , Each , K & N , TB-6706 ,  , 67 , 67 , 102.95 , 102.95 , http://asset.lemansnet.com/z/LzAvMS9CLzAxQjU3NjQ3LTQ2MDctNDBBRS05QjIxLTRGNzY3MUFGNTQyQQ== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10111281 , 1011-1281 , STANDARD , Air Filter Ducati 1098 , Each , K & N , DU-1007 ,  , 51.6 , 51.6 , 78.95 , 87.95 , http://asset.lemansnet.com/z/LzEvRC84LzFEODhGOTRFLTQ4N0ItNEU2Qy05MTI4LTcyREVEQUFBQTBEQg== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10111339 , 1011-1339 , STANDARD , Air Filter GSX1300R , Each , K & N , SU-1308 ,  , 61.7 , 61.7 , 93.95 , 93.95 , http://asset.lemansnet.com/z/LzMvNy8xLzM3MTU1QzU4LThBMEUtNDA5MS1CRDlELUI3NDJEMERDRTc4QQ== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10111720 , 1011-1720 , STANDARD , Air Filter Kawasaki KVF750 , Each , K & N , KA-7408 ,  , 55.5 , 55.5 , 84.95 , 84.95 , http://asset.lemansnet.com/z/L0MvQi84L0NCOEMzNDlBLTlENDUtNEZEMy05RDk1LUVFQTY5MkJEMDQ2MA== , 593913709 , High Flow Air Filter , http://asset.lemansnet.com/z/LzAvQi82LzBCNjlFOTgyLTlFRTktNEI1OC1CNkM3LUJGODQ2NjdFRDVFNQ== , Fits directly into OEM airbox with application specific Sealing Bead to ensure a precise fit , Fuel-management modifications are not required for increased performance , Pleated media provides a large filtration area offering long service intervals , Designed to provide increased performance , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
